-3.507197572298368184e-04,1.845126434834105100e-01,-3.003212692526287531e-01,-6.128473711255080086e-02,-2.306576767323360311e-01,-1.481591166363748491e-01,-1.624337890920762861e-01,-4.031315104125547666e-02,-4.755996074022760325e-03,6.670106059385251529e-02,-7.301197345575015374e-02,8.838642481284156305e-02,-2.044431764229713566e-01,1.899532399758205037e-01,-1.846758769660519495e-01,2.538843581544047642e-02,-7.608825382502987233e-02,7.549098012529714859e-03,-1.215173829410460954e-01,-1.271864971004742773e-01
8.956476745895035341e-02,3.273733373726493423e-01,-1.201020404804027386e-01,1.696963598700757248e-01,1.968883836532044906e-01,1.408828293079515959e-01,-2.203073616259701994e-01,-2.268173434090139662e-01,-1.425894550149486573e-01,2.564889877674002006e-01,-2.601950101908233060e-01,-6.394686991542876398e-02,2.391013860583230399e-01,-1.162736794919121304e-02,3.478598034162168340e-02,-3.145959361478649352e-02,8.170778881733700705e-02,1.697074625608704368e-01,-1.898257739375501241e-01,1.982492972170908641e-01
1.938769315315072850e-01,1.959362054960756550e-01,-1.399346064448634408e-01,2.300235136120907520e-01,-2.554021803546024372e-01,1.605995604840528175e-04,1.937047003710640203e-01,-8.303175791549760598e-02,-7.796068441656729686e-02,-1.872850048610955886e-01,-3.055894536806610939e-01,8.861078987324912115e-02,-1.960963015620471872e-01,-1.679188979747183175e-01,-1.098209455207245773e-05,-1.700168574668245447e-01,1.612891725475930696e-02,-2.323364889971001324e-01,1.025947492422680683e-03,1.713920514738289935e-01
-1.425854899494177208e-01,-2.657507909826948515e-03,1.019554392459368908e-01,1.564964216479920039e-02,-2.858503670791093243e-01,1.415362096122823330e-04,6.036288964827598441e-02,4.201310027143895232e-02,3.023405637617676001e-01,7.566814077275847705e-02,2.132662804542470036e-01,-2.270101996510745512e-01,-2.368697420097426454e-01,1.498173799535710560e-01,-3.112560833115402513e-03,-1.078521688476904855e-01,2.233277464326334227e-01,-1.135086900904916790e-01,6.344176551664920671e-02,1.905252424220996998e-01
1.346055308276415396e-01,1.166032369109458039e-01,1.349338560002631970e-01,-5.028077077328692995e-02,-1.550997110011257396e-01,1.415948852247121414e-01,5.803235093297305115e-03,3.015355633398033031e-01,1.335199770922665674e-01,9.281990362260746086e-02,-2.462960154636515409e-01,2.495624639732545724e-01,-5.346104539544864476e-02,1.636674806583444941e-02,-1.362757651879532590e-03,-6.969008366787937669e-02,2.096347203825238426e-01,2.101726818873659447e-02,-1.985673543359023074e-01,1.330982102627318586e-01
-2.661147707189526548e-02,5.504991977778737888e-02,2.138335262973333206e-01,-7.905292281434439516e-02,2.330454527423086175e-01,8.262402773296741165e-03,-2.296248551619107792e-01,2.766626057586558662e-01,1.446083112801080373e-01,3.092132147398447550e-01,-2.063944019359918169e-01,-2.247383714588485071e-01,2.309950401919381169e-01,8.679044905882898897e-02,-1.629097953990361336e-01,6.582122935414286280e-02,1.229921435262322504e-01,2.336645700773391787e-01,4.396861729178899031e-02,-1.794830743064318723e-01
-1.889243285202587275e-01,-2.457964786735907792e-01,-2.883121578746341007e-01,-1.716153084818473340e-01,2.384187746468929836e-01,1.309934774356574805e-04,2.386898420859182024e-02,2.208853574415475529e-01,-1.937162004048721964e-01,-1.148660682985702952e-01,6.540396401667690485e-02,2.643062993723469534e-01,1.568597939981799388e-02,-3.075684049108788898e-01,8.950502073133366487e-02,-7.179074663651489885e-02,1.585337029804489428e-01,-3.892347728354784986e-02,1.236802280682150063e-01,1.428705845444147304e-01
-2.724552005067212043e-04,-1.932527433723330301e-01,-2.699488091788347921e-01,-2.570944605619335244e-01,-2.406254447868631796e-01,-1.397143169678140562e-01,-1.104734793657409925e-01,1.396172317359316573e-01,5.203959258385705555e-02,-2.749450903817107772e-01,-2.178258570620511536e-01,2.650340302378607626e-01,2.334643924789672753e-02,-1.772643590976148154e-01,-6.184400283211745342e-02,5.989317605847521708e-02,-1.449294366858492056e-01,7.985554980692580185e-02,1.832099805635200029e-01,1.758365609343059133e-01
-6.823319721558875062e-02,-1.060164425235516662e-03,5.773688062400404719e-02,1.510950797040625238e-01,-1.756509167580520558e-01,-1.896627105355990495e-01,-2.011821347563125251e-01,-1.399050641782952076e-03,6.472437538590250505e-02,4.540090596102021314e-02,-7.700509763196378143e-02,2.812102155878923315e-01,3.771159079221187566e-02,-3.287759945211881502e-02,-1.273324885282117464e-04,6.065672847776133747e-02,1.286230956463197128e-01,-1.075822755900923411e-01,-1.627218339247629986e-01,-1.124254665982572371e-01
1.018431450378166903e-02,-1.853716763655007538e-01,1.352885073461825849e-01,-2.992559164811813277e-01,-1.154839114615324597e-01,9.170883198689801230e-02,-1.301507120194964895e-01,7.433146947217675327e-02,-5.108466804276851590e-03,2.450323132998973863e-01,-1.101760762811612726e-01,-2.489516815177964526e-01,1.570850202694216435e-01,1.933881388647963329e-01,1.482453483701562658e-01,1.617711119536869302e-01,-2.558824717749289546e-01,-1.265895562192610180e-01,6.439353675353094719e-03,2.218853116470236031e-01
